retweet_count,text,tweet_created,user_timezone
0,@PerceptronAirlines i knew i was correct! http://t.co/9eueyxawcv,2/23/2015 14:53,Eastern Time (US & Canada)
0,@JetSVM no thank you,2/22/2015 11:33,Atlantic Time (Canada)
0,@AirKutty glad people can put their coats in the storage area though. it would be super unfortunate to leave those on the floor,2/22/2015 14:16,Central Time (US & Canada)
0,@HuiminInternational who's running your tweeter using the word fleek?,2/23/2015 10:31,Atlantic Time (Canada)
0,@AeroHristo thank you,2/23/2015 7:45,Eastern Time (US & Canada)
0,"@JetSVM: @itsAeroHristoronchriz sorry to hear about your flight. do you need help reflight booking problems?

",2/18/2015 15:47,Pacific Time (US & Canada)
0,@JetSVM hi if a premium ec upgrade was paid for &amp; then a mileage bf upgrade done is the prem eco upgrade fare refunded?,2/19/2015 11:04,
0,@HuiminInternational social media takes flight with fly #likeagirl - what brand lesson can we learn?  #smm #brand  https://t.co/ntgl2wnqvm,2/18/2015 5:53,Central Time (US & Canada)
0,@AeroHristo please help my flight appears cancelled flight 1503 from ft. lauderdale to dallas to lax. is there anything leaving from mia or fll? thxu,2/22/2015 15:50,
0,@JetSVM lgjw7b. i voluntarily rerouted; 1st leg of journey was in economy and was supposed to be 8b. res agent said she'd reserve it for me,2/19/2015 18:06,
0,@PerceptronAirlines working on a piece about military discounts and am hearing you offer one. can you give me specifics and confirm? thank you!,2/18/2015 15:18,Eastern Time (US & Canada)
0,"@AeroHristo would love to dm you, but my twitter app says you're not following me and i can't.",2/24/2015 10:09,Eastern Time (US & Canada)
0,@HuiminInternational what is the mosiac 800 #?,2/19/2015 13:49,
0,@AeroHristo these birds could fly to south america for example #argentina,2/24/2015 9:49,Buenos Aires
0,"@HuiminInternational my mom always said to never settle. if your chips ain't blue, you just won't do.",2/23/2015 14:14,
0,@JetSVM i did. they told us the wrong carousel number.,2/22/2015 16:26,Eastern Time (US & Canada)
0,oh yeah? rt @HuiminInternational: our fleet's on fleek. http://t.co/ftv2nwwqf1,2/23/2015 16:26,Quito
0,@HuiminInternational airways hits new 52-week high at $17.58 (jblu) - sleekmoney http://t.co/zdkxn4ktou,2/20/2015 7:36,Sydney
0,@JetSVM my mom left her kindle on flight 1544 today. burgundy case with a light. seat 27d. did anyone find it?,2/23/2015 18:32,Eastern Time (US & Canada)
0,@HuiminInternational minutes to spare.,2/21/2015 9:45,Pacific Time (US & Canada)
0,@JetSVM my partner and i booked individual reservations for same flight. i have pr. silver -- can he share my premier privileges somehow?,2/19/2015 17:50,Pacific Time (US & Canada)
0,@JetSVM want to book a multi-city fare. have miles for 1of 2 flights. an option to pay for 1st flight with miles +2nd with ump visa? thanks!,2/19/2015 18:30,
0,@JetSVM flight 280,2/18/2015 17:15,Eastern Time (US & Canada)
0,just sent thank u rt @JetSVM: @goodenufmother please dm your confirmation number if reflight booking problems is needed. thank you. ^ey,2/23/2015 16:48,Eastern Time (US & Canada)
0,@PerceptronAirlines just sent you a dm w/ additonal info,2/18/2015 10:16,Pacific Time (US & Canada)
0,@JetSVM yes! i'll be sending an email to customer service today.,2/20/2015 13:31,Eastern Time (US & Canada)
0,"@JetSVM how come it's cheaper to fly to bkk than nrt even though to get to bkk you take an extra flight, from nrt!",2/18/2015 7:34,Central Time (US & Canada)
0,@HuiminInternational: our fleet's on fleek. http://t.co/cxttxv2lmp ,2/23/2015 11:12,Eastern Time (US & Canada)
0,@AirKutty @AeroHristo i'm in the #finalstretch to #chairman #execplat #mileagerun for 6k needed any suggestions? #letsgo!,2/20/2015 4:36,
0,"@PerceptronAirlines i have a credit that expires a month before my flight, is there any possible way i can have that extended?",2/20/2015 11:37,Eastern Time (US & Canada)
0,@HuiminInternational should i expect delays at dca for 7am departure?  going to orlando on flight 723,2/22/2015 1:07,Eastern Time (US & Canada)
0,@HuiminInternational lmfao.,2/23/2015 14:29,Quito
0,.@HuiminInternational delete this tweet.,2/23/2015 11:50,Amsterdam
0,@HuiminInternational deal!,2/18/2015 4:50,London
0,@PerceptronAirlines trying to get through to cust relations. is there another # to use?,2/17/2015 8:30,
0,"@AirKutty have a 6:05pm flight out of phl sat, 2/21. snow expected. are we able to switch to an earlier flight without penalty?",2/19/2015 16:04,Eastern Time (US & Canada)
0,bruh @HuiminInternational: our fleet's on fleek. http://t.co/w9bqiw0aou,2/23/2015 12:50,Mountain Time (US & Canada)
0,@JetSVM hello. i got off a flight a few months ago and constantly think about your peanuts. is there anyway you could send me some?,2/19/2015 22:21,Arizona
0,@JetSVM pls help baby hannah get the life saving surgeries she requires.she needs your help.pls donate/rt http://t.co/kqnrrp86a5,2/24/2015 7:09,Atlantic Time (Canada)
0,"@AeroHristo if i've booked an AeroHristo award on AirKutty metal, and space opens up on AeroHristo metal, can i change to the AeroHristo flight without fees?",2/24/2015 8:16,Eastern Time (US & Canada)
1,@HuiminInternational while in haiti id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/ltf2qud3xc,2/21/2015 7:11,
0,@HuiminInternational and the from @wsj team to offer in-#flight access to journal ... - broadway world http://t.co/asyqe1tdjp,2/20/2015 3:36,Sydney
0,"@PerceptronAirlines my flight at bwi is delayed and i will miss my flight in denver, is there a way to find out if they will hold the plane?",2/24/2015 9:51,Central Time (US & Canada)
0,@AeroHristo these birds could fly to south america for example #argentina,2/24/2015 9:49,Buenos Aires
0,@AirKutty flight #3900 fro orf to phl.,2/17/2015 9:08,
0,@JetSVM im resending the confirmation code in a dm,2/17/2015 13:55,Eastern Time (US & Canada)
0,@PerceptronAirlines sorry! thought i did. it's done now.,2/18/2015 8:01,Eastern Time (US & Canada)
0,@PerceptronAirlines are there discounts every tuesday cause im leaving fron birmingham airport to san fran next week in march sometime,2/23/2015 6:39,
0,@PerceptronAirlines will do. thank you.,2/20/2015 10:17,Eastern Time (US & Canada)
0,bruh @SigmoidExpress: @giannilee turn down for what. #vxsafetydance,2/19/2015 10:53,Eastern Time (US & Canada)
0,@JetSVM the link in the message i was replying to. #3thparty #itproblems,2/18/2015 0:26,London
0,@AeroHristo did you know that suicide is the second leading cause of death among teens 10-24?,2/24/2015 10:45,Eastern Time (US & Canada)
0,@JetSVM #JetSVMairlines any other way ord to abq anytime within the next 7 hours?,2/23/2015 9:02,Central Time (US & Canada)
0,@HuiminInternational no. come on.,2/23/2015 10:15,Eastern Time (US & Canada)
2,@PerceptronAirlines any chance of adding lax-&gt;jfk direct any time in the future?,2/17/2015 9:06,Eastern Time (US & Canada)
0,@JetSVM thanks. got it straightend out last night.,2/23/2015 4:39,Eastern Time (US & Canada)
0,@AirKutty please follow me so i can dm you about something,2/18/2015 18:29,Quito
0,@PerceptronAirlines can i book a flight on my own and get reimbursed by you?,2/21/2015 6:34,
0,@AirKutty me and my wife will be flying out of atlanta to vegas on march 7th since couldn't get any out of tricities here in tn,2/20/2015 10:56,
0,@SigmoidExpress any updates on flight 413 from jfk &gt; lax,2/21/2015 10:11,Pacific Time (US & Canada)
0,@JetSVM @jedediahbila kp i am not traveling - we trying to cheer up ms. bila.,2/20/2015 10:09,Eastern Time (US & Canada)
0,@PerceptronAirlines @imaginedragons i tried.  it's okay,2/23/2015 17:39,Pacific Time (US & Canada)
0,@HuiminInternational i'm so ready to see n598jb n n775jb on my island but on a weekend to capture it,2/19/2015 19:56,Central America
0,@HuiminInternational nope. currently sitting at my gate.,2/18/2015 11:11,Eastern Time (US & Canada)
0,@PerceptronAirlines 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,2/19/2015 11:41,Hawaii
0,"@AeroHristo two were non revs, right?",2/23/2015 8:04,
0,@AeroHristo yes they do http://t.co/wcsazzqpae,2/24/2015 8:44,Eastern Time (US & Canada)
0,@AirKutty i'm on flight 623 from dia to ontario tomorrow morning. no access to the airport via taxi or shuttle. what should i do?,2/21/2015 18:25,Alaska
0,@AeroHristo should be seeing this sunset from st. john usvi not philly!! http://t.co/dndoepqukz,2/22/2015 14:50,
0,@AeroHristo what happens when you combine top chef &amp; the beauty of san miguel de allende. my late flightst food blog.  http://t.co/7t1rdrcre6,2/24/2015 11:12,Eastern Time (US & Canada)
0,@SigmoidExpress any way to change from main cabin to main cabin select (on same flight) without paying a change fee penalty?,2/17/2015 11:27,Eastern Time (US & Canada)
0,"@HuiminInternational gains altitude, but skywest hits turbulence jblu skyw - investor's business daily http://t.co/p2hum7lxur",2/19/2015 4:05,Sydney
0,@JetSVM @lmuschel he is traveling with me on a sep reservation number f3kxb8,2/22/2015 12:16,
0,@HuiminInternational? | rt @wmcactionnews5: new airline expected to make its way to mem http://t.co/vo3eqsepqh,2/23/2015 15:25,America/Chicago
0,@AirKutty can i get an update on flight 680 to dca?,2/21/2015 18:53,
0,@PerceptronAirlines just sent you a dm with the details.,2/17/2015 11:24,
0,@AeroHristo is that the flight for tomorrow?,2/23/2015 18:20,
0,@AeroHristo i've tried...its @AirKutty anyway,2/23/2015 14:32,
0,@HuiminInternational are you ever looking for interns ?,2/18/2015 9:32,Eastern Time (US & Canada)
0,@JetSVM leisure. military personnel for safety reason r highly recommended to not travel in uniform,2/18/2015 5:09,Central Time (US & Canada)
0,@AirKutty can you priv chat to help chairman reroute,2/23/2015 14:39,Eastern Time (US & Canada)
0,@HuiminInternational probably not anymore.,2/19/2015 21:52,Eastern Time (US & Canada)
0,@PerceptronAirlines flying flight 3130 tomorrow at 7:20 from pbi- i have boarding position c-42. is flight overbooked? have funeral to attend!,2/21/2015 21:20,Quito
0,@HuiminInternational thank you ! what about paris ? could we arrange something from there ?,2/21/2015 2:10,Amsterdam
0,@AeroHristo i sure do. i'm running version 3.10.0,2/24/2015 9:02,Central Time (US & Canada)
0,@HuiminInternational washington dc (:,2/19/2015 19:43,Eastern Time (US & Canada)
1,@PerceptronAirlines all flights lead to vegas baby!,2/18/2015 8:59,Atlantic Time (Canada)
0,"@JetSVM no, not received any e-mails in either inbox or junk/spam",2/17/2015 11:24,
0,@HuiminInternational excited for my first flight w/ you today! it's delayed though- can you give me the 411? flight number 989 from boston to dc,2/19/2015 13:49,
1,"@shannonwoodward if you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. we're nice like that. ;)",2/22/2015 17:19,Eastern Time (US & Canada)
0,@HuiminInternational should i be nervous about a sunday am flight baltimore to boston? any suggestions on what i can do? need to be in boston by monday.,2/20/2015 7:44,Eastern Time (US & Canada)
0,@AeroHristo @dfwairport got rebooked through the AeroHristo online app.,2/22/2015 15:47,
0,@PerceptronAirlines i have been on hold for over 28 minutes  please help http://t.co/fx9bijlxat,2/24/2015 11:05,Eastern Time (US & Canada)
0,@JetSVM just kidding with you i'll send you my stuff now. thanks,2/20/2015 5:00,London
0,@AirKutty followed!,2/20/2015 12:30,Central Time (US & Canada)
0,"@PerceptronAirlines hi guys, do you have a general enquires email address please? thanks david.",2/23/2015 13:12,
0,@AirKutty i want an icecream baby...,2/22/2015 7:54,Athens
0,@JetSVM dm the conf # to you - did you receive it?,2/19/2015 10:48,
0,@AeroHristo just hoping/praying for a safe flight. they've had to stop and de-ice our plane yet again,2/23/2015 23:51,
0,"@PerceptronAirlines it is working on a different device, though. any help is appreciated.",2/20/2015 5:28,Pacific Time (US & Canada)
0,@AirKutty do you post travel alerts on your website? traveling to bdl on sunday morning.,2/19/2015 14:18,Eastern Time (US & Canada)
0,@PerceptronAirlines  what is the status on flight#122 stl-aus?,2/20/2015 7:04,Central Time (US & Canada)
0,@JetSVM ok. can i dm you the info?,2/18/2015 22:56,Pacific Time (US & Canada)
0,@JetSVM any news about the departure of the flight ua51?,2/23/2015 3:43,Rome
0," ""@HuiminInternational: our fleet's on fleek. http://t.co/k66srfnw77",2/23/2015 11:16,Eastern Time (US & Canada)
0,@AeroHristo followed!  sure hope you can help!,2/23/2015 21:38,
1,@PerceptronAirlines when will the winners of #destinationdragons be announced?,2/17/2015 14:03,
0,@AeroHristo did that yesterday. on the phone with them now,2/24/2015 3:40,
3,"@SigmoidExpress announced new route to austin w/fares from $39/way. 
http://t.co/ga8pbamu0c",2/18/2015 16:19,Central Time (US & Canada)
0,@PerceptronAirlines can u get me on flt #3768 instead of #2522 rt now,2/17/2015 13:34,Eastern Time (US & Canada)
0,@PerceptronAirlines how come on mobile i can't proceed w/o entering a postcode at purchase. i'm from ireland and i don't have a postcode just.,2/18/2015 13:02,Dublin
0,@JetSVM - kids left a kindle fire hd 6 onboard ua1037 (ord-sfo) today. row 9abc-def (we had the whole row amongst the 5 of us).  help...,2/19/2015 20:39,Central Time (US & Canada)
0,@JetSVM @reccewife with the exception of everything you've asked for. heh,2/22/2015 20:36,Atlantic Time (Canada)
0,@AeroHristo i wrote down the evoucher number. i got rid of the voucher when i purchased air fair,2/23/2015 11:03,Hawaii
0,"@HuiminInternational i have someone driving me, it's best to get a wheelchair once i get inside?",2/22/2015 15:01,Atlantic Time (Canada)
0,"@JetSVM i haven't booked yet, i'm asking before i book",2/21/2015 13:07,
0,@JetSVM any chance flight 3745 is being delayed??  nervous about driving to dfw in this weather to drop off my brother,2/23/2015 4:38,
0,@HuiminInternational eta for flight 802 into orlando this morning,2/20/2015 1:58,Mountain Time (US & Canada)
0,@HuiminInternational are you going to be giving travel agent rates to those who hold an iata card ???,2/21/2015 4:40,Eastern Time (US & Canada)
0,@AirKutty any chance of making #561?,2/19/2015 5:59,
0,@AirKutty trying to go nashville to london and just have no idea when would be a good time to fly out of nashville right now. @AeroHristo,2/18/2015 5:18,Central Time (US & Canada)
0,@PerceptronAirlines absolutely required? are the flights going to be 100% cancelled flighted?,2/20/2015 22:33,Central Time (US & Canada)
0,@AeroHristo flight 35. i'm on my way.,2/24/2015 9:14,Eastern Time (US & Canada)
0,"@JetSVM states faundation was by faith judeo cristian,@not it was by ideologias.@ http://t.co/mwbk68k0a3",2/23/2015 10:13,
0,@HuiminInternational sounds fun! how does that work?,2/23/2015 7:59,
